Habitat	Flower petal color	Leaf type	Leaf blade edges	Flower symmetry	Fusion of sepals and petals	Fruit type	Bulblets replace flowers	Carpels fused	Cleistogamous flowers	Corolla palate	Epicalyx	Flower description	Flower reproductive parts	Form of style	Hypanthium	Inner tepals (Rumex)	Marks on petals	Nectar spur	Ovary position	Petal and sepal colors	Petal appearance	Petal folds or pleats	Petal hairs (Viola)	Petal length relative to sepals	Petal tips (Cuscuta)	Reproductive system	Scales inside corolla	Sepal and petal color	Sepal appendages	Sepals fused only to sepals	Stamen attachment	Stamen position relative to petals	Stamens fused	Staminodes	Stigma position	Umbel flower reproductive parts	Upper lip of bilabiate corolla	Achene relative orientation	Achene shape	Achene surface (Polygonum)	Achene type	Berry color	Capsule color (Viola)	Fruit (pyxis) dehiscence	Fruit features (Brassicaceae)	Fruit type (specific)	Legumes (Fabaceae)	Mericarp segment shape (Desmodium)	Spots or streaks on berries	Ovary stipe	Rows of seeds in fruit (Brassicaceae)	Schizocarpic fruit compression	Seed relative length	Seed surface	Wings on fruit	Fruits with thorn-like defensive structures	Leaves have glandular dots or scales	Sap	Sap color	Growth form	Young leaf color	Spines on plant	Hairs on underside of leaf	Hairs on upper side of leaf	Leaf arrangement	Leaf blade base	Leaf blade base shape	Leaf blade hairs	Leaf blade shape	Leaf surface color	Leaf spines	Leaf stalks	Leaf stalk attaches to leaf	Leaf stalk base	Leaf teeth and lobes	Leaves per node	Pinnately compound leaves	Stipule features	Stipules	Branched tendrils	Hair between stem nodes	Leaves on flowering stem	Tendril origin	Tendrils	Corolla morphology	Inflorescence	Petal and sepal arrangement	Capsule ribs	Capsule splits	Leaf tip	Hairs between stem nodes	"Anther with pink, reddish, or purplish tint"	Calyx growth after flowering	Calyx symmetry	The petal margins have cilia	Filament surface	Flower orientation	Fringed petal edges	Hairs on flower stalk	Hairs on inflorescence axis	Perianth shape	Petal narrows at the base	Petal outline	Petal tip shape	Sepal appearance	Sepal color	Sepal shape	Sepal uniformity	Stamen lengths	The stigma protrudes beyond the mouth of the corolla	Fruit shape	Fruit stalk orientation	Hairs on fruit	Bracteoles	Floral bract texture	Floral bracts	Hairs on leaf stalk	Hooked hairs on underside of leaf	Inflated hairs on leaf	Leaf blade base symmetry	There is a noticeable powdery or waxy bloom on the underside of the leaf	Leaf blade flatness	Leaf blade primary vein pattern	Leaf blade texture	Leaf blade vein pattern	Leaf blade veins	Leaf hair orientation	The upper side of the leaf	Tufts (clusters) of small leaves in axils	Leaf appearance change from the base to further up on the stem	Leaf appearance along the stem	Leaflet petiolules	Stipels	Plant odor	Direction of stem hairs	Hooked hairs on stem between nodes	The stem has a powdery or waxy film on it that can be rubbed away	Stem nodes swollen	Stem orientation	Stem spacing	The petals have at least one nectary	Sepal texture	The stipule margins have teeth on them	The stipules are fused to the petioles for some or most of their length	The stems are succulent	Anther attachment	The sepals have cilia on their edges	Sepal special features	Sepal tip shape	Inflorescence type
terrestrial||wetlands	green to brown||pink to red||white||yellow	simple	entire	radially symmetrical	fused into a cup or tube	dry but does not split open	no	fused	?	no	no	superior ovary and no hypanthium	both pollen- and seed-producing parts	two or more completely separate styles||branched above the base	no||yes	?	?	no	above the point of petal  attachment	green to brown||pink to red||white||yellow	"thin, delicate, pigmented"	no||yes	?	?	?	synoecious: all flowers have carpels and stamens	no	is similar	no	yes	not attached to petals	?	no	?	at the tip of the style	?	?	perpendicular to the plane of the perianth (vertical)	?	with tiny rounded bumps or projections plus parallel lines or ridges (striate-papillose)	"dry, indehiscent, and usually one-seeded fruit (achene)"	?	?	?	?	dry usually one-seeded does not split open (achene)	?	?	?	no	?	?	?	?	no	no	no	clear and watery	clear	herb	green	no	?	?	1 leaf per node (alternate)	has stalk (petiole)	rounded at the base	?	widest near the middle and tapering at both ends (elliptic)||egg-shaped with the widest point above the middle (obovate)	uniform	no	yes	?	?	entire	one	?	smooth||with two lobes at their tips	yes	?	no	at least one full leaf above the base	?	no	?	flowers are arrayed in a spiral around the inflorescence axis||flowers occur singly||flowers occur in several ranks	two cycles	?	?	?	no	?	?	radially symmetrical	?	"smooth, with no hairs or scales"	?	?	?	?	?	?	?	?	resemble petals in color and texture	green to brown||pink to red||white	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	"all leaves are nearly similar in size, teeth, and length of stalks"	?	?	no	?	no	?	?	?	?	?	?	no||yes	?	?	?	?	?	?	?	Polygonum erectum	Polygonum	Polygonaceae	Caryophyllales
wetlands	green to brown||pink to red||white	simple	entire	radially symmetrical	fused into a cup or tube	dry but does not split open	no	fused	?	no	no	superior ovary and no hypanthium	both pollen- and seed-producing parts	two or more completely separate styles||branched above the base	no||yes	?	?	no	above the point of petal  attachment	green to brown||pink to red||white	"thin, delicate, pigmented"	no||yes	?	?	?	synoecious: all flowers have carpels and stamens	no	is similar	no	yes	not attached to petals	?	no	?	at the tip of the style	?	?	perpendicular to the plane of the perianth (vertical)	?	with fine-grained irregularities (slightly rough)	"dry, indehiscent, and usually one-seeded fruit (achene)"	?	?	?	?	dry usually one-seeded does not split open (achene)	?	?	?	no	?	?	?	?	no	no	no	clear and watery	clear	herb	green	no	?	?	1 leaf per node (alternate)	has stalk (petiole)	"wedge-shaped with straight, converging edges at the base (cuneate), or narrow"	?	widest near the middle and tapering at both ends (elliptic)||egg-shaped with the widest point above the middle (obovate)	uniform	no	yes	?	?	entire	one	?	smooth||with two lobes at their tips	yes	?	no	at least one full leaf above the base	?	no	?	flowers are arrayed in a spiral around the inflorescence axis||flowers occur singly||flowers occur in several ranks	two cycles	?	?	?	no	?	?	radially symmetrical	?	"smooth, with no hairs or scales"	?	?	?	?	?	?	?	?	resemble petals in color and texture	green to brown||pink to red||white	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	"all leaves are nearly similar in size, teeth, and length of stalks"	?	?	no	?	no	?	?	?	?	?	?	?	yes	?	?	?	?	?	?	Polygonum fowleri	Polygonum	Polygonaceae	Caryophyllales
wetlands	green to brown||pink to red||white	simple	entire	radially symmetrical	fused into a cup or tube	dry but does not split open	no	fused	?	no	no	superior ovary and no hypanthium	both pollen- and seed-producing parts	two or more completely separate styles||branched above the base	no||yes	?	?	no	above the point of petal  attachment	green to brown||pink to red||white	"thin, delicate, pigmented"	no||yes	?	?	?	synoecious: all flowers have carpels and stamens	no	is similar	no	yes	not attached to petals	?	no	?	at the tip of the style	?	?	perpendicular to the plane of the perianth (vertical)	?	smooth	"dry, indehiscent, and usually one-seeded fruit (achene)"	?	?	?	?	dry usually one-seeded does not split open (achene)	?	?	?	no	?	?	?	?	no	no	no	clear and watery	clear	herb	green	no	"not hairy, or with very few hairs"	?	1 leaf per node (alternate)	has stalk (petiole)	"wedge-shaped with straight, converging edges at the base (cuneate), or narrow"	?	lance-shaped; widest below the middle and tapering at both ends (lanceolate)	uniform	no	yes	?	?	entire	one	?	smooth||with two lobes at their tips	yes	?	no	at least one full leaf above the base	?	no	?	flowers are arrayed in a spiral around the inflorescence axis||flowers occur singly||flowers occur in several ranks	two cycles	?	?	?	no	?	?	radially symmetrical	?	"smooth, with no hairs or scales"	?	?	?	?	?	?	?	?	resemble petals in color and texture	green to brown||pink to red||white	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	the edges are curled under	?	?	?	?	?	?	?	?	"all leaves are nearly similar in size, teeth, and length of stalks"	?	?	no	?	no	?	?	"upright or angled outwards||trail at the base, but may turn upwards at the tips"	?	?	?	no||yes	yes	?	?	?	?	?	?	Polygonum glaucum	Polygonum	Polygonaceae	Caryophyllales
terrestrial||wetlands	green to brown||pink to red||white	simple	entire	radially symmetrical	fused into a cup or tube	dry but does not split open	no	fused	?	no	no	superior ovary and no hypanthium	both pollen- and seed-producing parts	two or more completely separate styles||branched above the base	no||yes	?	?	no	above the point of petal  attachment	green to brown||pink to red||white	"thin, delicate, pigmented"	no||yes	?	?	?	synoecious: all flowers have carpels and stamens	no	is similar	no	yes	not attached to petals	?	no	?	?	?	?	perpendicular to the plane of the perianth (vertical)	?	smooth	"dry, indehiscent, and usually one-seeded fruit (achene)"	?	?	?	?	dry usually one-seeded does not split open (achene)	?	?	?	no	?	?	?	?	no	no	no	clear and watery	clear	herb	green	no	"not hairy, or with very few hairs"	"not hairy, or with very few hairs"	1 leaf per node (alternate)	has stalk (petiole)||has no stalk	"wedge-shaped with straight, converging edges at the base (cuneate), or narrow"	?	widest near the middle and tapering at both ends (elliptic)||lance-shaped; widest below the middle and tapering at both ends (lanceolate)||very narrow with more or less parallel sides (linear)	uniform	no	yes||no	?	?	entire	one	?	smooth||with two lobes at their tips	yes	?	no	at least one full leaf above the base	?	no	?	flowers are arrayed in a spiral around the inflorescence axis||flowers occur singly||flowers occur in several ranks	two cycles	?	?	?	no	?	?	radially symmetrical	?	"smooth, with no hairs or scales"	?	?	?	?	?	?	?	?	resemble petals in color and texture	green to brown||pink to red||white	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	the edges are curled under	?	?	?	?	?	?	?	?	?	?	?	no	?	no	?	?	"upright or angled outwards||trail at the base, but may turn upwards at the tips"	?	?	?	?	yes	?	?	?	?	?	?	Polygonum oxyspermum	Polygonum	Polygonaceae	Caryophyllales
terrestrial||wetlands	green to brown||pink to red||white||yellow	simple	entire	radially symmetrical	fused into a cup or tube	dry but does not split open	no	fused	?	no	no	superior ovary and no hypanthium	both pollen- and seed-producing parts	two or more completely separate styles||branched above the base	no||yes	?	?	no	above the point of petal  attachment	green to brown||pink to red||white||yellow	"thin, delicate, pigmented"	no||yes	?	?	?	synoecious: all flowers have carpels and stamens	no	is similar	no	yes	not attached to petals	?	no	?	at the tip of the style	?	?	perpendicular to the plane of the perianth (vertical)	?	with irregular bumps (rough)||smooth	"dry, indehiscent, and usually one-seeded fruit (achene)"	?	?	?	?	dry usually one-seeded does not split open (achene)	?	?	?	no	?	?	?	?	no	no	no	clear and watery	clear	herb	green	no	"not hairy, or with very few hairs"	"not hairy, or with very few hairs"	1 leaf per node (alternate)	has stalk (petiole)	"wedge-shaped with straight, converging edges at the base (cuneate), or narrow"	?	widest near the middle and tapering at both ends (elliptic)||lance-shaped; widest below the middle and tapering at both ends (lanceolate)||lance-shaped; widest above the middle (oblanceolate)||widest below the middle and broadly tapering at both ends (ovate)	uniform	no	yes||no	?	?	entire	one	?	smooth||with two lobes at their tips	yes	?	no	at least one full leaf above the base	?	no	?	flowers are arrayed in a spiral around the inflorescence axis||flowers occur singly||flowers occur in several ranks	two cycles	?	?	"tapers to a long, thin point (acuminate)||sharply pointed (acute)||bluntly pointed (obtuse)||rounded, with no point"	no	?	?	radially symmetrical	?	"smooth, with no hairs or scales"	?	?	?	?	?	?	?	?	resemble petals in color and texture	green to brown||pink to red||white	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	"all leaves are nearly similar in size, teeth, and length of stalks"	?	?	no	?	no	?	?	?	?	?	?	?	?	?	?	?	?	?	?	Polygonum ramosissimum	Polygonum	Polygonaceae	Caryophyllales
terrestrial	green to brown||pink to red||white	simple	teeth	radially symmetrical	fused into a cup or tube	dry but does not split open	no	fused	?	no	no	superior ovary and no hypanthium	both pollen- and seed-producing parts	branched above the base	no||yes	?	?	no	above the point of petal  attachment	green to brown||pink to red||white	"green and/or leefy in texture||thin, delicate, pigmented"	no||yes	?	?	?	synoecious: all flowers have carpels and stamens	no	is similar	no	?	not attached to petals	?	no	?	at the tip of the style	?	?	perpendicular to the plane of the perianth (vertical)	?	with fine-grained irregularities (slightly rough)	"dry, indehiscent, and usually one-seeded fruit (achene)"	?	?	?	?	dry usually one-seeded does not split open (achene)	?	?	?	no	?	?	?	?	no	no	no	clear and watery	clear	herb	green	no	fuzzy or hairy	?	1 leaf per node (alternate)	has stalk (petiole)	"wedge-shaped with straight, converging edges at the base (cuneate), or narrow"	?	lance-shaped; widest below the middle and tapering at both ends (lanceolate)||very narrow with more or less parallel sides (linear)	uniform	no	yes||no	?	?	forward-pointing teeth	one	?	smooth||with two lobes at their tips	yes	?	no	at least one full leaf above the base	?	no	?	flowers are arrayed in a spiral around the inflorescence axis||flowers occur singly||flowers occur in several ranks	two cycles	?	?	?	no	?	?	radially symmetrical	?	"smooth, with no hairs or scales"	?	?	?	?	?	?	?	?	"green or brown, and leaf-like in texture"	green to brown||pink to red||white	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	"all leaves are nearly similar in size, teeth, and length of stalks"	?	?	no	?	no	?	?	upright or angled outwards	?	?	?	?	?	?	?	?	?	?	?	Polygonum tenue	Polygonum	Polygonaceae	Caryophyllales
terrestrial	pink to red||white||yellow	simple	entire	radially symmetrical	?	dry and splits open	no	fused	no	no	no	"superior ovary and no hypanthium||inferior ovary, with or without hypanthium"	?	?	no	?	?	no	above the point of petal  attachment	pink to red||white||yellow	"thin, delicate, pigmented"	no	?	?	?	synoecious: all flowers have carpels and stamens	no	is different	no	?	?	?	?	?	?	?	?	?	?	?	?	?	?	splits on or near the middle	?	?	?	?	?	no	?	?	?	?	no	no	no	clear and watery	clear	?	green	no	?	?	1 leaf per node (alternate)	?	?	?	?	uniform	no	?	?	?	entire	one	?	?	?	?	?	at least one full leaf above the base	?	no	?	flowers are arrayed in a spiral around the inflorescence axis||flowers occur singly||flowers occur in several ranks	two cycles	?	?	?	?	?	?	radially symmetrical	?	"smooth, with no hairs or scales"	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	no	?	no	?	?	?	?	?	?	?	?	?	?	?	?	?	?	Portulaca grandiflora	Portulaca	Portulacaceae	Caryophyllales
terrestrial	yellow	simple	entire	radially symmetrical	not fused	dry and splits open	no	fused	no	no	no	"superior ovary and no hypanthium||inferior ovary, with or without hypanthium"	both pollen- and seed-producing parts	"lobed at the tip, and unbranched"	no	?	no marks	no	above the point of petal  attachment	yellow	"thin, delicate, pigmented"	no	?	?	?	synoecious: all flowers have carpels and stamens	no	is different	no	yes	attached at the bases of petals	lined up with petals	?	?	?	?	?	?	?	?	?	?	?	splits on or near the middle	?	splits around the middle and the top falls off exposing the (pyxis)	?	?	?	no	?	?	height is greater than width	with tubercles of a different color or texture||smooth or without markings	no	no	no	clear and watery	clear	herb	green	no	"not hairy, or with very few hairs"	"not hairy, or with very few hairs"	1 leaf per node (alternate)	has no stalk	"wedge-shaped with straight, converging edges at the base (cuneate), or narrow"	?	egg-shaped with the widest point above the middle (obovate)||spoon-shaped: narrow near the base suddenly widening to a rounded tip (spatulate)	uniform	no	no	?	?	entire	one	?	?	yes	?	no	at least one full leaf above the base	?	no	?	flowers are arrayed in a spiral around the inflorescence axis||flowers occur singly||flowers occur in several ranks	two cycles	?	"by three main valves, teeth or pores||by two main valves, teeth or pores"	"blunt or rounded, with a notch at the tip (retuse)||rounded, with no point||ends abruptly in a  straight line as though cut off (truncate)"	no	no	?	radially symmetrical	no	"smooth, with no hairs or scales"	?	no	?	no hairs	?	?	rectangular but with rounded ends (oblong)	with a blunt or rounded apex and a notch at the center (retuse)	?	green to brown	?	?	?	?	egg-shaped (ovoid)	?	no	?	?	yes	?	no	no	symmetrical	no	?	the secondary veins branch off at intervals from the primary vein	fleshy||spongy	?	one main vein running from the base towards the tip	?	is very shiny	?	gradual	"all leaves are nearly similar in size, teeth, and length of stalks"	?	?	no	?	no	no	no	"trail at the base, but may turn upwards at the tips"	"growing in tufts, or compact clusters with closely spaced stems||densely matted together in clumps, cushionlike"	?	"very thin but flexible, like a membrane||leaf-like||thin and dry, paperlike"	?	?	yes	?	?	one or more have a prominent keel (a ridge that runs along the midline from base to tip)	sharply pointed (acute)	?	Portulaca oleracea	Portulaca	Portulacaceae	Caryophyllales
terrestrial	yellow	compound	teeth	radially symmetrical	not fused	dry but does not split open	no	solitary||not fused	no	no	yes	superior ovary and hypanthium	?	narrow at the tip and unbranched	yes	?	?	no	above the point of petal  attachment	yellow	"thin, delicate, pigmented"	no	?	?	?	synoecious: all flowers have carpels and stamens	no	is different	no	?	attached at the bases of petals	?	no	no	?	?	?	?	?	?	"dry, indehiscent, and usually one-seeded fruit (achene)"	?	?	?	?	dry usually one-seeded does not split open (achene)	?	?	?	?	?	?	?	?	?	no	no	clear and watery	clear	?	green	no	"not hairy, or with very few hairs"	?	1 leaf per node (alternate)	has stalk (petiole)	"wedge-shaped with straight, converging edges at the base (cuneate), or narrow"	?	egg-shaped with the widest point above the middle (obovate)	uniform	no	?	?	?	?	one	?	?	yes	?	yes||no	at least one full leaf above the base	?	no	?	flowers are arrayed in a spiral around the inflorescence axis||flowers occur singly||flowers occur in several ranks	two cycles	?	?	?	?	?	?	radially symmetrical	?	"smooth, with no hairs or scales"	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	no	no	?	no	?	?	?	?	?	?	?	?	?	?	?	?	?	?	Potentilla anglica	Potentilla	Rosaceae	Rosales
terrestrial	yellow	compound	lobes||teeth and lobes||teeth	radially symmetrical	not fused	dry but does not split open	no	solitary||not fused	no	no	yes	superior ovary and hypanthium	both pollen- and seed-producing parts	?	yes	?	no marks	no	above the point of petal  attachment	yellow	"thin, delicate, pigmented"	no	?	petals longer than sepals	?	synoecious: all flowers have carpels and stamens	no	is different	no	yes	attached at the bases of petals	?	no	no	?	?	?	?	?	?	"dry, indehiscent, and usually one-seeded fruit (achene)"	?	?	?	?	dry usually one-seeded does not split open (achene)	?	?	?	?	?	?	?	?	?	no	no	clear and watery	clear	herb	green	no	fuzzy or hairy	fuzzy or hairy	1 leaf per node (alternate)	has stalk (petiole)||has no stalk	"wedge-shaped with straight, converging edges at the base (cuneate), or narrow"	simple hairs with no glands||tangled or woolly-looking hairs	very narrow with more or less parallel sides (linear)||lance-shaped; widest above the middle (oblanceolate)||egg-shaped with the widest point above the middle (obovate)	uniform	no	yes||no	?||at the basal margin	?	outward-pointing teeth	one	?	?	yes	?	yes	no leaves above the base||at least one full leaf above the base	?	no	?	flowers are arrayed in a spiral around the inflorescence axis||flowers occur singly||flowers occur in several ranks	two cycles	?	?	?	"plain, without glands or branches, and not tangled"	?	?	radially symmetrical	?	"smooth, with no hairs or scales"	?	?	yes	?	?	?	egg-shaped with the widest point above the middle (obovate)	?	?	green to brown	widest below the middle and broadly tapering at both ends (ovate)	?	?	?	?	?	no	yes	?	yes	yes	no	no	symmetrical	no	the edges are curled under	the major veins radiate out from one point at the base	?	"the major veins branch, but do not rejoin"	one main vein running from the base towards the tip	"flat against the leaf surface, mostly pointing towards the leaf tip"	is dull or slightly shiny	?	?	"the lower leaves are larger, toothier, and/or on longer stalks than the upper leaves"	?	no	no	"pressed flat against the plant, pointing towards the tip"	no	no	no	upright or angled outwards	"growing in tufts, or compact clusters with closely spaced stems||densely matted together in clumps, cushionlike"	?	?	no||yes	yes	no	?	?	?	tapers to a very narrow point (acuminate)||sharply pointed (acute)	?	Potentilla argentea	Potentilla	Rosaceae	Rosales
terrestrial	yellow	compound	teeth	radially symmetrical	not fused	dry but does not split open	no	solitary||not fused	no	no	yes	superior ovary and hypanthium	both pollen- and seed-producing parts	?	yes	?	no marks	no	above the point of petal  attachment	yellow	"thin, delicate, pigmented"	no	?	petals longer than sepals	?	synoecious: all flowers have carpels and stamens	no	is different	no	yes	attached at the bases of petals	?	no	no	?	?	?	?	?	?	"dry, indehiscent, and usually one-seeded fruit (achene)"	?	?	?	?	dry usually one-seeded does not split open (achene)	?	?	?	?	?	?	?	?	?	no	no	clear and watery	clear	herb	green	no	fuzzy or hairy	"fuzzy or hairy||not hairy, or with very few hairs"	1 leaf per node (alternate)	has stalk (petiole)	"wedge-shaped with straight, converging edges at the base (cuneate), or narrow"	simple hairs with no glands	widest near the middle and tapering at both ends (elliptic)||lance-shaped; widest above the middle (oblanceolate)||egg-shaped with the widest point above the middle (obovate)	uniform	no	yes	at the basal margin	?	?	one	?	?	yes	?	yes||no	at least one full leaf above the base	?	no	?	flowers are arrayed in a spiral around the inflorescence axis||flowers occur singly||flowers occur in several ranks	two cycles	?	?	?	"plain, without glands or branches, and not tangled||no"	?	?	radially symmetrical	?	"smooth, with no hairs or scales"	?	?	?	?	?	?	egg-shaped with the widest point above the middle (obovate)	?	?	green to brown	?	?	?	?	?	?	no	yes	?	yes	yes	no	no	symmetrical	no	flat (planar) at the edges	the major veins radiate out from one point at the base	leafy (herbaceous)	"the major veins branch, but do not rejoin"	one main vein running from the base towards the tip	"flat against the leaf surface, mostly pointing towards the leaf tip"	is dull or slightly shiny	?	gradual	"the lower leaves are larger, toothier, and/or on longer stalks than the upper leaves"	?	no	no	point mostly upwards to outwards	no	no	no	upright or angled outwards	?	?	?	no||yes	yes	no	?	?	?	?	?	Potentilla canadensis	Potentilla	Rosaceae	Rosales
terrestrial	yellow	compound	teeth	radially symmetrical	not fused	dry but does not split open	no	solitary||not fused	no	no	yes	superior ovary and hypanthium	?	"knob-like at the tip, and unbranched"	yes	?	?	no	above the point of petal  attachment	yellow	"thin, delicate, pigmented"	no	?	?	?	synoecious: all flowers have carpels and stamens	no	is different	no	?	attached at the bases of petals	?	?	no	?	?	?	?	?	?	"dry, indehiscent, and usually one-seeded fruit (achene)"	?	?	?	?	dry usually one-seeded does not split open (achene)	?	?	?	?	?	?	?	?	?	no	no	clear and watery	clear	?	green	no	fuzzy or hairy	?	1 leaf per node (alternate)	has no stalk	"wedge-shaped with straight, converging edges at the base (cuneate), or narrow"	?	egg-shaped with the widest point above the middle (obovate)	uniform	no	?	?	?	?	one	?	?	yes	?	yes	at least one full leaf above the base	?	no	?	flowers are arrayed in a spiral around the inflorescence axis||flowers occur singly||flowers occur in several ranks	two cycles	?	?	?	?	?	?	radially symmetrical	?	"smooth, with no hairs or scales"	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	no	no	?	no	?	?	?	?	?	?	?	?	?	?	?	?	?	?	Potentilla erecta	Potentilla	Rosaceae	Rosales
terrestrial	yellow	compound	teeth	radially symmetrical	not fused	dry but does not split open	no	solitary||not fused	no	no	yes	superior ovary and hypanthium	?	narrow at the tip and unbranched	yes	?	?	no	above the point of petal  attachment	yellow	"thin, delicate, pigmented"	no	?	?	?	synoecious: all flowers have carpels and stamens	no	is different	no	?	attached at the bases of petals	?	?	no	?	?	?	?	?	?	"dry, indehiscent, and usually one-seeded fruit (achene)"	?	?	?	?	dry usually one-seeded does not split open (achene)	?	?	?	?	?	?	?	?	?	no	no	clear and watery	clear	?	green	no	fuzzy or hairy	?	1 leaf per node (alternate)	has stalk (petiole)	"wedge-shaped with straight, converging edges at the base (cuneate), or narrow"	?	lance-shaped; widest above the middle (oblanceolate)	uniform	no	?	?	?	?	one	?	?	yes	?	yes	at least one full leaf above the base	?	no	?	flowers are arrayed in a spiral around the inflorescence axis||flowers occur singly||flowers occur in several ranks	two cycles	?	?	?	?	?	?	radially symmetrical	?	"smooth, with no hairs or scales"	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	no	no	?	no	?	?	?	?	?	?	?	?	?	?	?	?	?	?	Potentilla gracilis	Potentilla	Rosaceae	Rosales
terrestrial	yellow	compound	teeth	radially symmetrical	not fused	dry but does not split open	no	solitary||not fused	no	no	yes	superior ovary and hypanthium	?	narrow at the tip and unbranched	yes	?	?	no	above the point of petal  attachment	yellow	"thin, delicate, pigmented"	no	?	?	?	synoecious: all flowers have carpels and stamens	no	is different	no	?	attached at the bases of petals	?	?	no	?	?	?	?	?	?	"dry, indehiscent, and usually one-seeded fruit (achene)"	?	?	?	?	dry usually one-seeded does not split open (achene)	?	?	?	?	?	?	?	?	?	no	no	clear and watery	clear	?	green	no	fuzzy or hairy	?	1 leaf per node (alternate)	has stalk (petiole)||has no stalk	"wedge-shaped with straight, converging edges at the base (cuneate), or narrow"	?	lance-shaped; widest above the middle (oblanceolate)||egg-shaped with the widest point above the middle (obovate)	uniform	no	?	?	?	?	one	?	?	yes	?	yes	palmate	?	no	?	flowers are arrayed in a spiral around the inflorescence axis||flowers occur singly||flowers occur in several ranks	two cycles	?	?	?	?	?	?	radially symmetrical	?	"smooth, with no hairs or scales"	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	no	no	?	no	?	?	?	?	?	?	?	?	?	?	?	?	?	?	Potentilla inclinata	Potentilla	Rosaceae	Rosales
terrestrial	yellow	compound	teeth	radially symmetrical	not fused	fleshy	no	solitary||not fused	no	no	yes	superior ovary and hypanthium	?	narrow at the tip and unbranched	yes	?	?	no	above the point of petal  attachment	yellow	"thin, delicate, pigmented"	no	?	?	?	synoecious: all flowers have carpels and stamens	no	is different	no	?	attached at the bases of petals	?	?	no	?	?	?	?	?	?	"dry, indehiscent, and usually one-seeded fruit (achene)"	?||red	?	?	?	dry usually one-seeded does not split open (achene)	?	?	no	?	?	?	?	?	?	no	no	clear and watery	clear	?	green	no	fuzzy or hairy	?	1 leaf per node (alternate)	has stalk (petiole)	"wedge-shaped with straight, converging edges at the base (cuneate), or narrow||rounded at the base"	?	widest near the middle and tapering at both ends (elliptic)||widest below the middle and broadly tapering at both ends (ovate)	uniform	no	?	?	?	?	one	?	?	yes	?	yes	at least one full leaf above the base	?	no	?	flowers are arrayed in a spiral around the inflorescence axis||flowers occur singly||flowers occur in several ranks	two cycles	?	?	?	?	?	?	radially symmetrical	?	"smooth, with no hairs or scales"	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	no	no	?	no	?	?	?	?	?	?	?	?	?	?	?	?	?	?	Potentilla indica	Potentilla	Rosaceae	Rosales
terrestrial	yellow	compound	teeth	radially symmetrical	not fused	dry but does not split open	no	solitary||not fused	no	no	yes	superior ovary and hypanthium	?	narrow at the tip and unbranched	yes	?	?	no	above the point of petal  attachment	yellow	"thin, delicate, pigmented"	no	?	?	?	synoecious: all flowers have carpels and stamens	no	is different	no	?	attached at the bases of petals	?	?	no	?	?	?	?	?	?	"dry, indehiscent, and usually one-seeded fruit (achene)"	?	?	?	?	dry usually one-seeded does not split open (achene)	?	?	?	?	?	?	?	?	?	no	no	clear and watery	clear	?	green	no	"fuzzy or hairy||not hairy, or with very few hairs"	?	1 leaf per node (alternate)	has stalk (petiole)||has no stalk	?	?	lance-shaped; widest above the middle (oblanceolate)||egg-shaped with the widest point above the middle (obovate)	uniform	no	?	?	?	?	one	?	?	yes	?	yes	at least one full leaf above the base	?	no	?	flowers are arrayed in a spiral around the inflorescence axis||flowers occur singly||flowers occur in several ranks	two cycles	?	?	?	?	?	?	radially symmetrical	?	"smooth, with no hairs or scales"	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	no	no	?	no	?	?	?	?	?	?	?	?	?	?	?	?	?	?	Potentilla intermedia	Potentilla	Rosaceae	Rosales
