Leaf type	Flower petal color	Leaf arrangement	Leaf blade edges	Flower symmetry	Number of sepals, petals or tepals	Fusion of sepals and petals	Stamen number	Fruit type (general)	Bulbils	Petal and sepal colors	Fringed petal edges	Inflorescence type	Flower description	Wings on fruit	Calyx symmetry	Growth form	Parasitism	Spines on plant
simple	yellow	alternate	entire	radially symmetrical	7	unfused	13	dry & doesn't split open	no bulbils	yellow	not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Nelumbo lutea	Nelumbo	Nelumbonaceae	Proteales
simple	blue to purple or white or yellow	alternate	teeth	bilaterally symmetrical	5	unfused	1 or 5	dry & splits open	no bulbils	blue to purple or white or yellow	not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	bilaterally symmetrical	herb	not parasitic	no spines or with spines	Viola tricolor	Viola	Violaceae	Malpighiales
simple	blue to purple or pink to red or white	alternate	teeth	radially symmetrical	5	fused	5	dry & splits open	no bulbils	blue to purple or pink to red or white	fringed or not fringed	one flower or branched umbel or corymb or raceme	inferior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Campanula latifolia	Campanula	Campanulaceae	Asterales
compound or simple	yellow	alternate	lobes or teeth or entire	radially symmetrical	4	unfused	6	dry & splits open	no bulbils	yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Brassica napus	Brassica	Brassicaceae	Brassicales
simple	yellow	alternate	entire	radially symmetrical	4	unfused or fused	4	dry & splits open	no bulbils	yellow	not fringed	one flower or branched umbel or corymb or raceme	inferior ovary	with wings	radially symmetrical	herb	not parasitic	no spines or with spines	Ludwigia alternifolia	Ludwigia	Onagraceae	Myrtales
simple	yellow	alternate or opposite	entire	radially symmetrical	5	unfused	5	dry & splits open	no bulbils	yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Linum intercursum	Linum	Linaceae	Malpighiales
simple	white	alternate	teeth or entire	radially symmetrical	4	unfused	6	dry & doesn't split open	no bulbils	white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical or bilaterally symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Euclidium syriacum	Euclidium	Brassicaceae	Brassicales
simple	white or yellow	alternate	teeth	radially symmetrical	5	fused	5	fleshy	no bulbils	white or yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Physalis grisea	Physalis	Solanaceae	Solanales
simple	blue to purple or pink to red or white	alternate	entire	bilaterally symmetrical	3 or 5	fused	8	dry & splits open	no bulbils	blue to purple or pink to red or white	fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	bilaterally symmetrical	herb	not parasitic	no spines or with spines	Polygala polygama	Polygala	Polygalaceae	Fabales
simple	?	alternate	entire	radially symmetrical or bilaterally symmetrical	3 or 4 or 5	unfused	0 or 3 or 4 or 5	dry & splits open	no bulbils	green to brown	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Amaranthus powellii	Amaranthus	Amaranthaceae	Caryophyllales
simple	white	alternate or basal	lobes or teeth	radially symmetrical	5	unfused	5	dry & doesn't split open	no bulbils	white	fringed or not fringed	one flower or branched umbel or corymb or raceme	inferior ovary	no wings or with wings	?	herb	not parasitic	no spines or with spines	Hydrocotyle verticillata	Hydrocotyle	Araliaceae	Apiales
compound or simple	pink to red or white	alternate or opposite or whorled	lobes or teeth	radially symmetrical	4	unfused	6	dry & splits open	no bulbils	pink to red or white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Cardamine maxima	Cardamine	Brassicaceae	Brassicales
simple	yellow	alternate or opposite or whorled	teeth or entire	bilaterally symmetrical	5	fused	4	dry & splits open	no bulbils	yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Linaria dalmatica	Linaria	Plantaginaceae	Lamiales
simple	?	alternate	entire	radially symmetrical	5	fused	5	dry & splits open or dry & doesn't split open or fleshy	no bulbils	green to brown	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Salsola tragus	Salsola	Amaranthaceae	Caryophyllales
compound	green to brown or white	alternate	teeth	radially symmetrical	5	unfused	5	fleshy	no bulbils	green to brown or white	fringed or not fringed	one flower or branched umbel or corymb or raceme	inferior ovary	no wings or with wings	radially symmetrical or bilaterally symmetrical	subshrub or herb	not parasitic	no spines or with spines	Aralia nudicaulis	Aralia	Araliaceae	Apiales
simple	yellow	alternate	lobes	radially symmetrical	5	fused	0 or 3	fleshy	no bulbils	yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	inferior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Cucumis melo	Cucumis	Cucurbitaceae	Cucurbitales
compound or simple	yellow	alternate	lobes or teeth or entire	radially symmetrical	4	unfused	6	dry & splits open	no bulbils	yellow	not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Barbarea vulgaris	Barbarea	Brassicaceae	Brassicales
simple	yellow	alternate	entire	bilaterally symmetrical	5	fused	4	dry & splits open	no bulbils	yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	bilaterally symmetrical	herb	not parasitic	no spines or with spines	Digitalis lutea	Digitalis	Plantaginaceae	Lamiales
compound or simple	blue to purple or pink to red	alternate	lobes or teeth or entire	radially symmetrical	4	unfused	6	dry & doesn't split open	no bulbils	blue to purple or pink to red	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical or bilaterally symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Chorispora tenella	Chorispora	Brassicaceae	Brassicales
simple	blue to purple	alternate	entire	bilaterally symmetrical	5	fused	4	dry & splits open or dry & doesn't split open or fleshy	no bulbils	blue to purple	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical or bilaterally symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Browallia americana	Browallia	Solanaceae	Solanales
simple	pink to red or white	alternate	lobes	radially symmetrical	5	unfused or fused	13	dry & doesn't split open	no bulbils	pink to red or white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Malva verticillata	Malva	Malvaceae	Malvales
simple	yellow	alternate	teeth	radially symmetrical	4	unfused or fused	8	dry & splits open	no bulbils	yellow	not fringed	one flower or branched umbel or corymb or raceme	inferior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Oenothera villosa	Oenothera	Onagraceae	Myrtales
simple	orange or white or yellow	alternate	teeth	bilaterally symmetrical	3 or 5	unfused or fused	5	dry & splits open	no bulbils	orange or white or yellow	not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	bilaterally symmetrical	herb	not parasitic	no spines or with spines	Impatiens capensis	Impatiens	Balsaminaceae	Ericales
simple	white or yellow	alternate	entire	radially symmetrical	4	unfused	6	dry & splits open	no bulbils	white or yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings or with wings	radially symmetrical or bilaterally symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Alyssum alyssoides	Alyssum	Brassicaceae	Brassicales
compound or simple	yellow	alternate	teeth	radially symmetrical	5	unfused	5 or 6 or 7 or 8 or 9 or 10 or 11 or 12 or 13	dry & doesn't split open	no bulbils	yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings or with wings	radially symmetrical	herb	not parasitic	no spines or with spines	Ranunculus acris	Ranunculus	Ranunculaceae	Ranunculales
compound	blue to purple	alternate	lobes	radially symmetrical	5	unfused	13	dry & splits open	no bulbils	blue to purple or white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical or bilaterally symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Aquilegia vulgaris	Aquilegia	Ranunculaceae	Ranunculales
compound or simple	pink to red or white	alternate	lobes or teeth	radially symmetrical	5	unfused	5	dry & doesn't split open	no bulbils	pink to red or white	fringed or not fringed	one flower or branched umbel or corymb or raceme	inferior ovary	no wings or with wings	radially symmetrical or bilaterally symmetrical	herb	not parasitic	no spines or with spines	Astrantia major	Astrantia	Apiaceae	Apiales
compound or simple	white	alternate	lobes or teeth or entire	radially symmetrical	4	unfused	1	dry & splits open	no bulbils	white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Lepidium ruderale	Lepidium	Brassicaceae	Brassicales
compound	pink to red	alternate	lobes or teeth	radially symmetrical	5	unfused	13	dry & doesn't split open	no bulbils	pink to red	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary & hypanthium	no wings or with wings	radially symmetrical	herb	not parasitic	no spines or with spines	Filipendula rubra	Filipendula	Rosaceae	Rosales
simple	?	alternate	teeth or entire	radially symmetrical	5	fused	5	dry & doesn't split open	no bulbils	green to brown	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Chenopodium urbicum	Chenopodium	Amaranthaceae	Caryophyllales
simple	blue to purple or pink to red or white	alternate	lobes	radially symmetrical	5	unfused or fused	13	dry & doesn't split open	no bulbils	blue to purple or pink to red or white	not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Malva moschata	Malva	Malvaceae	Malvales
simple	green to brown or pink to red	alternate	entire	radially symmetrical	6	fused	6	dry & doesn't split open	no bulbils	green to brown or pink to red	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Rumex maritimus	Rumex	Polygonaceae	Caryophyllales
compound or simple	white or yellow	alternate	lobes or teeth or entire	radially symmetrical	4	unfused	6	dry & splits open	no bulbils	white or yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Erucastrum gallicum	Erucastrum	Brassicaceae	Brassicales
simple	white or yellow	alternate	entire	radially symmetrical	5	fused	5	dry & doesn't split open	no bulbils	white or yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Symphytum tuberosum	Symphytum	Boraginaceae	Boraginales
compound	white	alternate	lobes	radially symmetrical or bilaterally symmetrical	5	unfused	5	dry & doesn't split open	no bulbils	white	fringed or not fringed	one flower or branched umbel or corymb or raceme	inferior ovary	no wings or with wings	?	herb	not parasitic	no spines or with spines	Heracleum sphondylium	Heracleum	Apiaceae	Apiales
simple	yellow	alternate	teeth	radially symmetrical	5	fused	5	fleshy	no bulbils	yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	inferior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Thladiantha dubia	Thladiantha	Cucurbitaceae	Cucurbitales
simple	yellow	alternate or basal	teeth	radially symmetrical	5	unfused	5 or 6 or 7 or 8 or 9 or 10 or 11 or 12 or 13	dry & doesn't split open	no bulbils	yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings or with wings	radially symmetrical	herb	not parasitic	no spines or with spines	Ranunculus cymbalaria	Ranunculus	Ranunculaceae	Ranunculales
compound or simple	yellow	alternate	lobes or teeth	radially symmetrical	4	unfused	6	dry & splits open	no bulbils	yellow	not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Sinapis arvensis	Sinapis	Brassicaceae	Brassicales
simple	blue to purple or pink to red	alternate	entire	radially symmetrical	5	fused	5	dry & doesn't split open	no bulbils	blue to purple or pink to red	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Myosotis laxa	Myosotis	Boraginaceae	Boraginales
simple	yellow	alternate	teeth	bilaterally symmetrical	5	fused	5	dry & splits open	no bulbils	yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Verbascum nigrum	Verbascum	Scrophulariaceae	Lamiales
simple	blue to purple or white or yellow	alternate	entire	bilaterally symmetrical	2 or 4 or 5	fused	4	dry & splits open	no bulbils	blue to purple or white or yellow	fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	bilaterally symmetrical	herb	parasitic on other plants	no spines or with spines	Orobanche minor	Orobanche	Orobanchaceae	Lamiales
simple	green to brown or yellow	alternate	lobes or teeth	radially symmetrical	5	fused	5	dry & splits open	no bulbils	green to brown or yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Hyoscyamus niger	Hyoscyamus	Solanaceae	Solanales
compound	blue to purple	alternate	entire	radially symmetrical	5	fused	5	dry & splits open	no bulbils	blue to purple	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Polemonium vanbruntiae	Polemonium	Polemoniaceae	Ericales
simple	orange or pink to red or white or yellow	alternate	lobes or teeth or entire	radially symmetrical	5	fused	5	dry & splits open	no bulbils	orange or pink to red or white or yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Ipomoea hederifolia	Ipomoea	Convolvulaceae	Solanales
simple	green to brown or pink to red	alternate	entire	radially symmetrical	6	fused	6	dry & doesn't split open	no bulbils	green to brown or pink to red	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Rumex pulcher	Rumex	Polygonaceae	Caryophyllales
simple	yellow	alternate	lobes or teeth or entire	radially symmetrical	5	fused	0 or 3	fleshy	no bulbils	yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	inferior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Cucurbita maxima	Cucurbita	Cucurbitaceae	Cucurbitales
compound or simple	blue to purple or green to brown or orange or other or pink to red or white or yellow	alternate or basal or opposite or none or whorled	lobes or teeth or entire	radially symmetrical or asymmetrical or bilaterally symmetrical	1 or 2 or 3 or 4 or 5 or 0 or 6 or 7	unfused or fused	0 or 1 or 3 or 4 or 5 or 6 or 7 or 8 or 9 or 10 or 11 or 12 or 13	dry & splits open or dry & doesn't split open or fleshy	no bulbils or with bulbils	blue to purple or green to brown or orange or other or pink to red or white or yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary & hypanthium or superior ovary or inferior ovary	no wings or with wings	radially symmetrical or bilaterally symmetrical	subshrub or vine or herb	insectivorous or parasite of fungi or not parasitic or parasitic on other plants	no spines or with spines	Eichhornia crassipes	Eichhornia	Pontederiaceae	Commelinales
compound or simple	yellow	alternate	lobes or teeth or entire	radially symmetrical	5	unfused	5 or 6 or 7 or 8 or 9 or 10 or 11 or 12 or 13	dry & doesn't split open	no bulbils	yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings or with wings	radially symmetrical	herb	not parasitic	no spines or with spines	Ranunculus abortivus	Ranunculus	Ranunculaceae	Ranunculales
compound	blue to purple or pink to red or yellow	alternate	lobes	radially symmetrical	4	unfused	6	dry & splits open	no bulbils	blue to purple or pink to red or yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Descurainia pinnata	Descurainia	Brassicaceae	Brassicales
compound	white	alternate	lobes	radially symmetrical or bilaterally symmetrical	5	unfused	5	dry & doesn't split open	no bulbils	white	fringed or not fringed	one flower or branched umbel or corymb or raceme	inferior ovary	no wings or with wings	radially symmetrical or bilaterally symmetrical	herb	not parasitic	no spines or with spines	Anthriscus cerefolium	Anthriscus	Apiaceae	Apiales
simple	white	alternate	entire	radially symmetrical	5	fused	5	dry & splits open	no bulbils	white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Nicotiana tabacum	Nicotiana	Solanaceae	Solanales
simple	blue to purple or green to brown or pink to red	alternate	entire	radially symmetrical	5	fused	5	dry & doesn't split open	no bulbils	blue to purple or green to brown or pink to red	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Nonea rosea	Nonea	Boraginaceae	Boraginales
simple	?	alternate or opposite	lobes or teeth	radially symmetrical	5	unfused or fused	5	dry & doesn't split open	no bulbils	green to brown	?	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	vine or herb	not parasitic	no spines or with spines	Humulus lupulus	Humulus	Cannabaceae	Rosales
compound or simple	yellow	alternate	lobes or teeth or entire	radially symmetrical	4	unfused	6	dry & splits open	no bulbils	yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Barbarea verna	Barbarea	Brassicaceae	Brassicales
simple	?	alternate	entire	radially symmetrical	4	unfused or fused	0 or 4	dry & doesn't split open	no bulbils	green to brown or pink to red	?	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Parietaria judaica	Parietaria	Urticaceae	Rosales
compound	yellow	alternate	teeth	radially symmetrical	5	unfused	10 or 11 or 12 or 13	dry & doesn't split open	no bulbils	yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary & hypanthium	no wings or with wings	radially symmetrical	herb	not parasitic	no spines or with spines	Potentilla simplex	Potentilla	Rosaceae	Rosales
simple	?	alternate	entire	radially symmetrical	5	fused	5	dry & splits open or dry & doesn't split open or fleshy	no bulbils	green to brown	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Kochia scoparia	Kochia	Amaranthaceae	Caryophyllales
compound	white	alternate	lobes or teeth	radially symmetrical	5	unfused	5	dry & doesn't split open	no bulbils	white	fringed or not fringed	one flower or branched umbel or corymb or raceme	inferior ovary	no wings or with wings	radially symmetrical	herb	not parasitic	no spines or with spines	Sanicula trifoliata	Sanicula	Apiaceae	Apiales
simple	blue to purple or white	alternate	teeth	bilaterally symmetrical	5	fused	5	dry & splits open	no bulbils	blue to purple or white	not fringed	one flower or branched umbel or corymb or raceme	inferior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Lobelia inflata	Lobelia	Campanulaceae	Asterales
compound or simple	blue to purple or white	alternate	lobes or teeth or entire	radially symmetrical	4	unfused	6	dry & splits open	no bulbils	blue to purple or white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical or bilaterally symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Arabidopsis lyrata	Arabidopsis	Brassicaceae	Brassicales
simple	pink to red	alternate or opposite	entire	radially symmetrical	4	unfused or fused	8	dry & splits open	no bulbils	pink to red	not fringed	one flower or branched umbel or corymb or raceme	inferior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Epilobium strictum	Epilobium	Onagraceae	Myrtales
simple	white	alternate or basal	lobes or teeth	radially symmetrical	5	unfused	5	dry & doesn't split open	no bulbils	white	fringed or not fringed	one flower or branched umbel or corymb or raceme	inferior ovary	no wings or with wings	?	herb	not parasitic	no spines or with spines	Hydrocotyle americana	Hydrocotyle	Araliaceae	Apiales
simple	green to brown or pink to red or white	alternate	entire	radially symmetrical	5	fused	8	dry & doesn't split open	no bulbils	green to brown or pink to red or white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Polygonum glaucum	Polygonum	Polygonaceae	Caryophyllales
simple	?	alternate	teeth	radially symmetrical	3	fused	1 or 3	dry & doesn't split open	no bulbils	green to brown	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Chenopodium foliosum	Chenopodium	Amaranthaceae	Caryophyllales
simple	pink to red or white	opposite	entire	radially symmetrical	5	fused	5	dry & splits open	no bulbils	pink to red or white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Phlox drummondii	Phlox	Polemoniaceae	Ericales
simple	green to brown or yellow	alternate	entire	radially symmetrical	5	fused	5	dry & splits open	no bulbils	green to brown or yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Nicotiana langsdorffii	Nicotiana	Solanaceae	Solanales
compound or simple	yellow	alternate	lobes or teeth or entire	radially symmetrical	4	unfused	6	dry & splits open	no bulbils	yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Rorippa amphibia	Rorippa	Brassicaceae	Brassicales
simple	blue to purple	alternate	lobes	radially symmetrical	5	fused	5	fleshy	no bulbils	blue to purple or green to brown or orange or other or pink to red or white or yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Solanum citrullifolium	Solanum	Solanaceae	Solanales
simple	green to brown or pink to red or white	alternate	entire	radially symmetrical	5	fused	7 or 8	dry & doesn't split open	no bulbils	green to brown or pink to red or white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Polygonum buxiforme	Polygonum	Polygonaceae	Caryophyllales
compound or simple	yellow	alternate	lobes or teeth or entire	radially symmetrical	4	unfused	6	dry & splits open	no bulbils	yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Rorippa globosa	Rorippa	Brassicaceae	Brassicales
simple	green to brown or pink to red or white	alternate	teeth or entire	radially symmetrical	5	fused	8	dry & doesn't split open	no bulbils	green to brown or pink to red or white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Polygonum douglasii	Polygonum	Polygonaceae	Caryophyllales
compound or simple	yellow	alternate	lobes or entire	radially symmetrical	4	unfused	6	dry & splits open	no bulbils	yellow	not fringed	one flower or branched umbel or corymb or raceme	superior ovary	with wings	radially symmetrical	herb	not parasitic	no spines or with spines	Lepidium perfoliatum	Lepidium	Brassicaceae	Brassicales
simple	blue to purple	alternate or opposite	teeth or entire	bilaterally symmetrical	5	fused	1	dry & splits open	no bulbils	blue to purple	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical or bilaterally symmetrical	herb	not parasitic	no spines or with spines	Veronica wormskjoldii	Veronica	Plantaginaceae	Lamiales
compound	blue to purple	alternate	entire	radially symmetrical	5	fused	5	dry & splits open	no bulbils	blue to purple	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Polemonium caeruleum	Polemonium	Polemoniaceae	Ericales
simple	?	alternate	teeth or entire	radially symmetrical	5	unfused or fused	0 or 1	dry & doesn't split open	no bulbils	green to brown	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Dysphania pumilio	Dysphania	Amaranthaceae	Caryophyllales
compound	blue to purple or white	alternate	entire	radially symmetrical	5	fused	5	dry & splits open	no bulbils	blue to purple or white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Polemonium reptans	Polemonium	Polemoniaceae	Ericales
simple	?	alternate	teeth or entire	radially symmetrical	5	fused	4 or 5	dry & doesn't split open	no bulbils	green to brown	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Chenopodium berlandieri	Chenopodium	Amaranthaceae	Caryophyllales
simple	white	basal	lobes or teeth	radially symmetrical	5	unfused	10	dry & splits open	no bulbils	white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary & hypanthium	no wings or with wings	radially symmetrical	herb	not parasitic	no spines or with spines	Tiarella cordifolia	Tiarella	Saxifragaceae	Saxifragales
compound or simple	yellow	alternate	lobes or teeth or entire	radially symmetrical	4	unfused	6	dry & splits open	no bulbils	yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Diplotaxis muralis	Diplotaxis	Brassicaceae	Brassicales
simple	blue to purple or pink to red or white	alternate	teeth or entire	radially symmetrical	4	unfused	6	dry & splits open	no bulbils	blue to purple or pink to red or white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Boechera grahamii	Boechera	Brassicaceae	Brassicales
compound	blue to purple or pink to red	alternate	teeth	radially symmetrical	5	unfused	13	dry & doesn't split open	no bulbils	blue to purple or pink to red	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary & hypanthium	no wings or with wings	radially symmetrical or bilaterally symmetrical	herb	not parasitic	no spines or with spines	Comarum palustre	Comarum	Rosaceae	Rosales
simple	green to brown or pink to red or white	alternate	entire	radially symmetrical	5	fused	5 or 6 or 7 or 8	dry & doesn't split open	no bulbils	green to brown or pink to red or white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	not parasitic	no spines or with spines	Polygonum aviculare	Polygonum	Polygonaceae	Caryophyllales
simple	white	alternate	teeth or entire	radially symmetrical	4	unfused	6	dry & splits open	no bulbils	white	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical or bilaterally symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Arabidopsis thaliana	Arabidopsis	Brassicaceae	Brassicales
simple	orange or pink to red or yellow	alternate	entire	radially symmetrical	4 or 5	unfused	8 or 9 or 10	dry & splits open	no bulbils	orange or pink to red or yellow	fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings	radially symmetrical	herb	parasite of fungi	no spines or with spines	Hypopitys lanuginosa	Hypopitys	Ericaceae	Ericales
simple	yellow	alternate	lobes or teeth	radially symmetrical	5	unfused	13	dry & doesn't split open	no bulbils	yellow	fringed or not fringed	one flower or branched umbel or corymb or raceme	superior ovary	no wings or with wings	radially symmetrical	subshrub or vine or herb	not parasitic	no spines or with spines	Ranunculus micranthus	Ranunculus	Ranunculaceae	Ranunculales
